,Time,A0,A1,B0,B1,C0
627,2247632916,2618,4055,8117,10815,12271
628,2247634300,1581,4055,8118,10817,12269
629,2247635684,370,4056,8118,10815,12262
630,2247637068,-1017,4053,8113,10814,12254
631,2247638452,-2253,4052,8110,10816,12253
632,2247639860,-3133,4052,8109,10811,12253
633,2247641240,-2834,4051,8110,10813,12253
634,2247642620,-2823,4051,8107,10815,12250
635,2247643996,-1873,4051,8107,10814,12252
636,2247645380,-567,4050,8107,10813,12250
637,2247646756,812,4050,8105,10813,12244
638,2247648140,2089,4049,8103,10818,12242
639,2247649524,2820,4048,8104,10813,12247
640,2247650908,3251,4050,8108,10814,12258
641,2247652292,2877,4051,8111,10813,12258
642,2247653676,2003,4052,8111,10812,12259
643,2247655060,865,4052,8111,10812,12254
644,2247656464,-326,4052,8109,10814,12253
645,2247657844,-1829,4052,8112,10813,12263
646,2247659224,-2709,4052,8110,10813,12254
647,2247660604,-3277,4051,8112,10813,12261
648,2247661984,-3155,4053,8111,10815,12247
649,2247663364,-2340,4050,8105,10811,12243
650,2247664748,-1273,4049,8105,10814,12248
651,2247666132,-14,4049,8107,10812,12251
652,2247667516,1194,4051,8108,10813,12255
653,2247668900,2587,4051,8108,10815,12253
654,2247670284,3093,4051,8110,10814,12257
655,2247671692,3375,4053,8112,10812,12258
656,2247673072,2835,4052,8113,10814,12258
657,2247674452,1516,4052,8108,10813,12248
658,2247675832,-242,4050,8108,10813,12254
659,2247677212,-1299,4051,8111,10814,12256
660,2247678592,-2279,4051,8108,10813,12249
661,2247679972,-2958,4050,8106,10814,12251
662,2247681356,-3098,4052,8110,10816,12261
663,2247682740,-2697,4052,8113,10818,12258
664,2247684124,-1533,4054,8117,10814,12271
665,2247685508,-84,4055,8119,10815,12271
666,2247686892,1026,4057,8121,10813,12273
667,2247688300,2203,4057,8118,10814,12259
668,2247689676,3026,4053,8112,10813,12253
669,2247691056,3189,4052,8110,10813,12252
670,2247692436,2723,4052,8110,10815,12259
671,2247693816,2209,4052,8109,10815,12247
672,2247695196,861,4050,8107,10814,12252
673,2247696580,-571,4051,8108,10813,12251
674,2247697964,-2017,4051,8109,10815,12253
675,2247699348,-3010,4050,8107,10815,12248
676,2247700732,-3371,4049,8107,10813,12250
677,2247702116,-2971,4051,8108,10813,12253
678,2247703524,-2075,4051,8109,10815,12252
679,2247704904,-1014,4051,8111,10812,12257
680,2247706284,467,4052,8111,10814,12260
681,2247707664,1641,4053,8111,10814,12252
682,2247709044,2335,4051,8111,10811,12259
683,2247710424,3199,4053,8115,10815,12268
684,2247711804,3162,4055,8118,10814,12268
685,2247713188,2369,4055,8117,10814,12264
686,2247714572,1284,4054,8115,10814,12258
687,2247715956,1,4053,8113,10814,12255
688,2247717340,-1132,4051,8108,10816,12248
689,2247718724,-2409,4051,8110,10815,12258
690,2247720132,-3348,4051,8109,10813,12249
691,2247721512,-3350,4050,8108,10812,12254
692,2247722892,-2755,4051,8109,10812,12252
693,2247724268,-1828,4051,8109,10813,12252
694,2247725648,-704,4050,8106,10813,12246
695,2247727028,1007,4049,8103,10815,12243
696,2247728412,2242,4049,8106,10816,12255
697,2247729796,3109,4051,8111,10814,12261
698,2247731180,3052,4053,8115,10814,12263
699,2247732564,2761,4053,8113,10819,12258
700,2247733948,1964,4053,8112,10814,12258
701,2247735356,855,4053,8116,10813,12268
702,2247736736,-795,4055,8120,10813,12274
703,2247738116,-1924,4057,8123,10818,12275
704,2247739496,-2749,4058,8122,10813,12272
705,2247740876,-3113,4057,8117,10813,12257
706,2247742256,-3091,4054,8114,10817,12261
707,2247743636,-2074,4054,8113,10812,12257
708,2247745020,-1011,4053,8110,10815,12252
709,2247746404,390,4052,8110,10817,12254
710,2247747788,1714,4051,8109,10814,12254
711,2247749172,2803,4051,8107,10815,12247
712,2247750556,3268,4050,8108,10817,12254
713,2247751964,3096,4050,8105,10819,12239
714,2247753344,2234,4048,8102,10814,12244
715,2247754720,1180,4049,8106,10813,12252
716,2247756100,-81,4050,8108,10814,12253
717,2247757480,-1547,4051,8109,10812,12252
718,2247758860,-2459,4050,8108,10812,12254
719,2247760244,-3068,4051,8110,10815,12254
720,2247761628,-3208,4052,8112,10813,12263
721,2247763012,-2658,4053,8117,10816,12269
722,2247764396,-1612,4055,8120,10816,12277
723,2247765780,-316,4059,8125,10812,12274
724,2247767164,1115,4058,8120,10821,12265
725,2247768568,2328,4056,8118,10815,12263
726,2247769948,3134,4055,8116,10812,12258
727,2247771328,3216,4053,8112,10815,12255
728,2247772708,2728,4052,8110,10818,12252
729,2247774088,1962,4051,8108,10817,12251
730,2247775468,665,4050,8106,10817,12246
731,2247776852,-920,4050,8108,10817,12255
732,2247778236,-2182,4050,8108,10813,12253
733,2247779620,-2926,4051,8109,10813,12258
734,2247781004,-3178,4053,8114,10815,12262
735,2247782388,-2716,4053,8113,10815,12259
736,2247783796,-2024,4054,8115,10814,12263
737,2247785176,-833,4054,8116,10814,12263
738,2247786552,786,4053,8114,10818,12255
739,2247787932,1820,4052,8110,10815,12256
740,2247789312,2594,4053,8116,10816,12271
741,2247790692,3194,4055,8118,10817,12271
742,2247792076,3189,4056,8119,10813,12268
743,2247793460,2145,4054,8117,10815,12262
744,2247794844,1077,4054,8114,10815,12259
745,2247796228,-37,4053,8111,10814,12251
746,2247797612,-1657,4051,8109,10816,12254
747,2247798996,-2618,4050,8107,10816,12247
748,2247800400,-2996,4050,8106,10817,12244
749,2247801780,-3167,4049,8105,10818,12246
750,2247803160,-2326,4050,8106,10813,12249
751,2247804540,-1358,4049,8105,10812,12244
752,2247805920,-51,4048,8105,10813,12249
753,2247807300,1424,4050,8109,10815,12258
754,2247808684,2431,4052,8113,10817,12265
755,2247810068,3185,4054,8116,10817,12268
756,2247811452,3238,4056,8117,10814,12266
757,2247812836,2621,4055,8117,10815,12265
758,2247814220,1634,4055,8117,10814,12268
759,2247815628,59,4055,8118,10814,12268
760,2247817008,-1055,4055,8120,10815,12272
761,2247818388,-2007,4057,8121,10815,12273
762,2247819768,-2948,4057,8119,10813,12266
763,2247821148,-3152,4055,8116,10810,12261
764,2247822528,-2778,4054,8113,10816,12257
765,2247823908,-1901,4054,8113,10815,12258
766,2247825292,-751,4052,8110,10815,12250
767,2247826676,646,4052,8109,10813,12254
768,2247828060,2028,4051,8108,10814,12253
769,2247829444,2650,4051,8110,10814,12256
770,2247830828,3169,4051,8108,10813,12247
771,2247832232,2884,4050,8108,10815,12252
772,2247833612,2099,4051,8113,10814,12265
773,2247834992,697,4054,8116,10813,12264
774,2247836372,-361,4054,8116,10819,12263
775,2247837752,-1657,4055,8117,10814,12267
776,2247839132,-2787,4054,8115,10811,12262
777,2247840516,-3186,4053,8115,10815,12264
778,2247841900,-2969,4055,8118,10811,12268
779,2247843284,-2566,4055,8117,10815,12265
780,2247844668,-1280,4055,8120,10817,12271
781,2247846052,354,4055,8117,10815,12262
782,2247847460,1469,4055,8115,10814,12258
783,2247848840,2509,4054,8114,10813,12260
784,2247850220,3037,4054,8113,10813,12255
785,2247851600,3172,4052,8110,10813,12251
786,2247852980,2468,4051,8108,10816,12250
787,2247854360,1708,4051,8111,10815,12261
788,2247855740,190,4053,8112,10809,12256
789,2247857124,-1406,4052,8109,10815,12252
790,2247858508,-2461,4051,8107,10818,12250
791,2247859892,-3059,4050,8109,10814,12259
792,2247861276,-3279,4052,8112,10813,12259
793,2247862660,-2985,4053,8114,10814,12263
794,2247864068,-1797,4054,8115,10813,12260
795,2247865448,-334,4054,8112,10812,12257
796,2247866828,836,4053,8114,10813,12267
797,2247868208,2091,4055,8120,10813,12276
798,2247869588,2912,4057,8122,10814,12273
799,2247870964,3423,4058,8124,10814,12276
800,2247872348,2859,4058,8121,10814,12267
801,2247873732,2099,4057,8116,10809,12261
802,2247875116,1083,4054,8114,10815,12257
803,2247876500,-601,4053,8113,10815,12261
804,2247877884,-1960,4053,8114,10814,12262
805,2247879268,-2899,4053,8112,10817,12263
806,2247880672,-2964,4055,8114,10814,12262
807,2247882052,-3319,4053,8115,10813,12263
808,2247883432,-2257,4054,8113,10811,12251
809,2247884812,-1363,4051,8104,10813,12239
810,2247886192,276,4048,8103,10813,12246
811,2247887572,1569,4049,8106,10815,12251
812,2247888956,2547,4051,8109,10814,12256
813,2247890340,3168,4051,8113,10813,12263
814,2247891724,3201,4053,8114,10814,12259
815,2247893108,2266,4054,8114,10819,12263
816,2247894492,1471,4055,8118,10816,12271
817,2247895900,6,4057,8119,10814,12267
818,2247897280,-972,4056,8117,10812,12265
819,2247898660,-2107,4054,8116,10812,12263
820,2247900040,-3394,4054,8114,10813,12255
821,2247901420,-3303,4053,8111,10815,12256
822,2247902800,-2830,4051,8108,10813,12245
823,2247904180,-1591,4049,8103,10813,12241
824,2247905564,-345,4047,8100,10811,12234
825,2247906948,1287,4045,8096,10814,12234
826,2247908332,2380,4044,8094,10811,12226
827,2247909716,2888,4042,8090,10813,12221
828,2247911100,2996,4041,8089,10815,12221
829,2247912508,2972,4041,8090,10814,12226
830,2247913888,1940,4042,8092,10814,12231
831,2247915264,751,4042,8093,10813,12229
832,2247916644,-630,4044,8093,10813,12233
833,2247918024,-1778,4044,8097,10813,12238
834,2247919404,-2706,4045,8099,10814,12244
835,2247920788,-3277,4047,8103,10813,12252
836,2247922172,-2797,4051,8113,10812,12268
837,2247923556,-2163,4054,8116,10815,12267
838,2247924940,-1114,4054,8117,10815,12264
839,2247926324,317,4055,8116,10814,12262
840,2247927732,1731,4055,8116,10816,12263
841,2247929112,2750,4055,8117,10812,12265
842,2247930492,3184,4054,8113,10811,12253
843,2247931872,3193,4052,8108,10812,12247
844,2247933252,2239,4051,8106,10813,12246
845,2247934632,1238,4049,8102,10812,12239
846,2247936012,-228,4047,8098,10812,12229
847,2247937396,-1554,4045,8096,10812,12238
848,2247938780,-2544,4045,8099,10814,12238
849,2247940164,-3059,4045,8100,10814,12238
850,2247941548,-2907,4045,8098,10813,12239
851,2247942932,-2656,4047,8100,10815,12245
852,2247944340,-1737,4048,8104,10814,12248
853,2247945720,-275,4049,8106,10814,12254
854,2247947100,1268,4052,8113,10814,12266
855,2247948476,2236,4054,8119,10819,12273
856,2247949856,2959,4057,8121,10816,12273
857,2247951236,3268,4056,8120,10815,12266
858,2247952620,2949,4056,8120,10816,12269
859,2247954004,1917,4055,8115,10813,12259
860,2247955388,283,4054,8112,10813,12254
861,2247956772,-783,4052,8111,10815,12251
862,2247958156,-1820,4049,8102,10816,12239
863,2247959540,-2886,4046,8097,10815,12237
864,2247960944,-3258,4046,8098,10814,12232
865,2247962348,-2827,4045,8095,10821,12227
866,2247963756,-2034,4045,8095,10814,12235
867,2247965132,-999,4044,8098,10815,12240
868,2247966512,209,4045,8098,10815,12235
869,2247967892,1911,4045,8097,10817,12238
870,2247969272,2686,4046,8099,10813,12240
871,2247970652,2956,4046,8101,10817,12241
872,2247972032,2862,4047,8101,10814,12246
873,2247973412,2229,4049,8109,10814,12265
874,2247974792,1199,4053,8116,10814,12268
875,2247976172,-357,4055,8118,10814,12267
876,2247977552,-1614,4055,8114,10813,12257
877,2247978932,-2701,4053,8113,10813,12259
878,2247980312,-3063,4052,8111,10813,12253
879,2247981692,-2798,4052,8110,10815,12257
880,2247983072,-2646,4052,8112,10816,12258
881,2247984452,-1392,4052,8110,10816,12252
882,2247985836,-92,4051,8108,10813,12249
883,2247987220,1227,4050,8103,10819,12239
884,2247988604,2441,4047,8098,10814,12230
885,2247989988,3253,4045,8098,10813,12242
886,2247991372,3418,4047,8101,10815,12244
887,2247992780,2689,4048,8105,10815,12250
888,2247994160,2002,4049,8106,10813,12249
889,2247995536,241,4050,8106,10814,12250
890,2247996916,-1033,4049,8107,10818,12250
891,2247998296,-2398,4051,8111,10815,12263
892,2247999676,-3125,4054,8119,10814,12280
893,2248001060,-3350,4058,8124,10818,12278
894,2248002444,-2684,4059,8124,10814,12271
895,2248003828,-2108,4056,8117,10816,12258
896,2248005212,-615,4054,8113,10815,12256
897,2248006596,731,4052,8110,10817,12252
898,2248008004,2074,4052,8111,10817,12257
899,2248009384,2646,4051,8110,10816,12250
900,2248010764,3222,4051,8109,10813,12255
901,2248012144,3031,4051,8108,10818,12246
902,2248013524,2186,4049,8102,10816,12238
903,2248014904,1127,4046,8098,10813,12231
904,2248016284,-455,4045,8098,10816,12239
905,2248017668,-1399,4046,8102,10815,12249
906,2248019052,-2574,4049,8107,10814,12256
907,2248020436,-3061,4051,8111,10816,12260
908,2248021820,-3181,4053,8114,10815,12265
909,2248023204,-2499,4054,8115,10814,12262
910,2248024612,-1196,4055,8121,10814,12278
911,2248025992,-80,4057,8123,10817,12273
912,2248027372,1503,4058,8122,10813,12274
913,2248028752,2522,4058,8121,10817,12268
914,2248030132,2884,4055,8117,10815,12258
915,2248031512,3162,4053,8109,10819,12248
916,2248032892,2563,4050,8108,10814,12250
917,2248034276,1411,4051,8107,10815,12247
918,2248035660,21,4049,8106,10813,12249
919,2248037044,-993,4050,8106,10814,12252
920,2248038428,-2094,4050,8109,10815,12256
921,2248039812,-3175,4051,8108,10817,12251
922,2248041216,-3389,4050,8106,10813,12240
923,2248042596,-2740,4048,8103,10815,12247
924,2248043976,-1697,4049,8106,10812,12249
925,2248045356,-523,4050,8109,10814,12262
926,2248046736,825,4052,8112,10819,12259
927,2248048116,1793,4053,8113,10814,12260
928,2248049500,2991,4052,8111,10812,12253
929,2248050884,3134,4052,8112,10814,12263
930,2248052268,3066,4054,8118,10817,12275
931,2248053652,2036,4057,8121,10815,12274
932,2248055036,866,4057,8119,10815,12267
933,2248056444,-641,4056,8118,10812,12259
934,2248057824,-2091,4054,8112,10811,12252
935,2248059204,-2680,4052,8108,10814,12247
936,2248060584,-3370,4050,8105,10813,12247
937,2248061964,-2989,4049,8105,10812,12247
938,2248063344,-2413,4050,8107,10813,12255
939,2248064724,-1309,4050,8109,10814,12252
940,2248066108,105,4051,8109,10809,12254
941,2248067492,1433,4052,8109,10813,12249
942,2248068876,2661,4049,8104,10817,12241
943,2248070260,2946,4049,8106,10814,12254
944,2248071644,3069,4051,8110,10815,12257
945,2248073052,2454,4052,8111,10814,12257
946,2248074432,1571,4051,8111,10813,12256
947,2248075812,-69,4051,8110,10814,12255
948,2248077192,-1444,4052,8113,10815,12263
949,2248078572,-2393,4053,8116,10813,12267
950,2248079948,-3127,4055,8118,10814,12271
951,2248081332,-3387,4057,8121,10813,12273
952,2248082716,-2608,4057,8119,10813,12264
953,2248084100,-1515,4056,8116,10808,12262
954,2248085484,-427,4054,8115,10812,12260
955,2248086868,1015,4053,8112,10812,12253
956,2248088252,2266,4052,8109,10813,12252
957,2248089656,2732,4052,8112,10816,12257
958,2248091036,2982,4052,8110,10814,12255
959,2248092416,2782,4052,8111,10814,12257
960,2248093796,2133,4052,8109,10814,12250
961,2248095176,751,4049,8106,10813,12249
962,2248096556,-848,4049,8107,10814,12254
963,2248097940,-2034,4051,8110,10816,12255
964,2248099324,-2745,4051,8109,10814,12253
965,2248100708,-3047,4050,8108,10808,12252
966,2248102092,-2881,4051,8109,10815,12253
967,2248103476,-2212,4052,8115,10816,12269
968,2248104884,-1069,4055,8117,10811,12264
969,2248106264,310,4055,8116,10814,12265
970,2248107644,1537,4054,8115,10814,12259
971,2248109024,2697,4053,8113,10812,12258
972,2248110404,3172,4053,8111,10814,12254
973,2248111784,2906,4052,8110,10815,12253
974,2248113164,2506,4051,8109,10815,12251
975,2248114548,1495,4050,8105,10815,12244
976,2248115932,-103,4049,8105,10818,12250
977,2248117316,-1198,4050,8107,10815,12251
978,2248118700,-2459,4050,8108,10807,12251
979,2248120084,-3393,4050,8105,10814,12241
980,2248121492,-3081,4049,8105,10814,12249
981,2248122872,-2833,4050,8108,10815,12254
982,2248124252,-1621,4051,8109,10816,12255
983,2248125632,-417,4051,8109,10813,12254
984,2248127012,946,4051,8110,10813,12260
985,2248128392,2098,4052,8113,10814,12260
986,2248129772,3057,4053,8116,10814,12269
987,2248131156,3089,4055,8118,10812,12274
988,2248132540,2673,4056,8120,10815,12269
989,2248133924,1891,4055,8116,10817,12262
990,2248135308,699,4054,8114,10811,12255
991,2248136692,-726,4052,8112,10814,12260
992,2248138096,-2006,4053,8114,10815,12257
993,2248139476,-2706,4052,8110,10813,12249
994,2248140856,-3098,4050,8106,10814,12252
995,2248142236,-3235,4051,8108,10814,12251
996,2248143616,-1846,4051,8108,10812,12251
997,2248144996,-722,4050,8109,10812,12255
998,2248146380,503,4051,8107,10815,12249
999,2248147764,1624,4050,8109,10814,12259
1000,2248149148,2636,4052,8113,10815,12261
1001,2248150532,3262,4054,8115,10816,12264
1002,2248151916,3087,4054,8115,10812,12263
1003,2248153324,2383,4055,8118,10807,12267
1004,2248154704,954,4055,8117,10814,12264
1005,2248156084,-326,4055,8117,10811,12269
1006,2248157464,-1561,4056,8119,10816,12273
1007,2248158844,-2643,4057,8121,10816,12271
1008,2248160224,-3373,4055,8115,10814,12254
1009,2248161604,-3194,4052,8109,10815,12250
1010,2248162988,-2533,4051,8110,10814,12256
1011,2248164372,-1591,4051,8109,10814,12249
1012,2248165756,-86,4051,8109,10813,12255
1013,2248167140,1092,4051,8110,10815,12258
1014,2248168524,2123,4052,8113,10814,12261
1015,2248169932,2914,4052,8111,10808,12253
1016,2248171312,3369,4051,8109,10815,12255
1017,2248172692,2702,4050,8107,10818,12245
1018,2248174068,1864,4049,8106,10815,12254
1019,2248175448,472,4050,8109,10814,12254
1020,2248176828,-854,4052,8110,10814,12255
1021,2248178212,-2054,4051,8110,10811,12254
1022,2248179596,-3114,4051,8109,10815,12251
1023,2248180980,-3125,4052,8111,10814,12261
1024,2248182372,-3141,4053,8118,10814,12276
1025,2248183776,-2049,4057,8123,10813,12276
1026,2248185156,-875,4057,8122,10813,12273
1027,2248186536,426,4057,8117,10814,12262
1028,2248187916,1896,4055,8116,10811,12262
1029,2248189296,2684,4053,8112,10813,12254
1030,2248190676,3246,4052,8111,10813,12259
1031,2248192056,2881,4053,8115,10815,12265
1032,2248193436,2124,4054,8114,10816,12254
1033,2248194820,1109,4052,8110,10814,12253
1034,2248196204,-147,4052,8111,10817,12258
1035,2248197588,-1676,4052,8109,10815,12248
1036,2248198972,-2595,4050,8104,10812,12243
1037,2248200356,-3143,4049,8105,10814,12251
1038,2248201764,-2866,4052,8113,10817,12260
1039,2248203144,-2521,4053,8112,10814,12259
1040,2248204524,-1276,4054,8115,10812,12265
1041,2248205904,-67,4054,8117,10812,12269
1042,2248207284,918,4055,8117,10820,12263
1043,2248208664,2310,4055,8119,10814,12272
1044,2248210044,3267,4057,8122,10815,12274
1045,2248211428,3518,4057,8121,10815,12268
1046,2248212812,2843,4057,8119,10813,12268
1047,2248214196,1841,4055,8117,10811,12261
1048,2248215580,282,4054,8113,10814,12253
1049,2248216964,-781,4052,8111,10814,12254
1050,2248218372,-2040,4051,8108,10817,12249
1051,2248219748,-2989,4051,8109,10815,12259
1052,2248221128,-3336,4052,8110,10814,12253
1053,2248222508,-2994,4051,8110,10813,12255
1054,2248223888,-1861,4051,8106,10814,12245
1055,2248225268,-861,4049,8103,10812,12243
1056,2248226652,532,4049,8107,10813,12254
1057,2248228036,1981,4051,8111,10815,12262
1058,2248229420,3222,4053,8115,10814,12266
1059,2248230804,3316,4055,8118,10815,12267
1060,2248232188,3011,4054,8115,10813,12260
1061,2248233596,2435,4054,8114,10813,12260
1062,2248234976,1048,4053,8114,10814,12265
1063,2248236356,-526,4054,8118,10815,12269
1064,2248237736,-1652,4056,8119,10814,12266
1065,2248239116,-2611,4055,8117,10814,12260
1066,2248240496,-3324,4054,8114,10814,12260
1067,2248241876,-3110,4053,8114,10817,12258
1068,2248243260,-2638,4053,8111,10814,12252
1069,2248244644,-1468,4052,8108,10815,12252
1070,2248246028,89,4051,8109,10815,12255
1071,2248247412,1565,4052,8110,10813,12258
1072,2248248796,2335,4053,8111,10812,12259
1073,2248250204,3099,4053,8111,10813,12252
1074,2248251584,3300,4050,8106,10813,12245
1075,2248252964,2597,4050,8107,10814,12255
1076,2248254344,1358,4051,8110,10814,12254
1077,2248255724,14,4051,8109,10814,12259
1078,2248257104,-1038,4053,8114,10819,12263
1079,2248258484,-2416,4053,8114,10814,12263
1080,2248259868,-2959,4054,8116,10810,12266
1081,2248261252,-3151,4055,8120,10814,12276
1082,2248262636,-2613,4058,8123,10814,12275
1083,2248264020,-1724,4057,8121,10814,12271
1084,2248265404,-617,4057,8120,10815,12267
1085,2248266812,617,4056,8117,10814,12261
1086,2248268188,2051,4055,8114,10813,12259
1087,2248269568,2794,4053,8113,10814,12257
1088,2248270948,3185,4053,8114,10814,12258
1089,2248272328,3158,4052,8110,10815,12250
1090,2248273708,2190,4050,8106,10816,12250
1091,2248275092,794,4052,8109,10815,12256
1092,2248276476,-530,4051,8110,10810,12255
1093,2248277860,-1877,4051,8110,10815,12257
1094,2248279244,-3091,4053,8115,10817,12269
1095,2248280628,-3483,4055,8117,10814,12264
1096,2248282012,-3312,4053,8113,10814,12257
1097,2248283416,-2474,4053,8114,10813,12260
1098,2248284796,-1298,4054,8115,10814,12262
1099,2248286176,138,4054,8115,10813,12262
1100,2248287556,1610,4054,8118,10814,12270
1101,2248288936,2788,4057,8123,10811,12279
1102,2248290316,2930,4059,8125,10813,12274
1103,2248291700,3042,4057,8120,10814,12267
1104,2248293084,2349,4057,8120,10816,12269
1105,2248294468,1520,4056,8117,10811,12265
1106,2248295852,222,4056,8118,10814,12266
1107,2248297236,-1394,4055,8115,10815,12263
1108,2248298644,-2517,4054,8114,10815,12257
1109,2248300024,-3129,4053,8111,10814,12255
1110,2248301404,-3258,4052,8111,10813,12259
1111,2248302784,-2843,4052,8110,10811,12250
1112,2248304164,-1504,4051,8108,10814,12253
1113,2248305544,-321,4052,8111,10813,12263
1114,2248306924,1074,4053,8115,10813,12265
1115,2248308308,2060,4055,8117,10814,12269
1116,2248309692,2959,4055,8116,10815,12259
1117,2248311076,3166,4054,8115,10810,12262
1118,2248312460,2703,4053,8114,10816,12260
1119,2248313844,2021,4054,8117,10818,12269
1120,2248315252,831,4057,8119,10813,12267
1121,2248316632,-519,4056,8119,10813,12269
1122,2248318008,-2094,4055,8116,10814,12261
1123,2248319388,-2752,4052,8110,10812,12245
1124,2248320768,-3287,4050,8108,10812,12251
1125,2248322148,-2767,4049,8107,10813,12250
1126,2248323532,-2259,4050,8106,10814,12250
1127,2248324916,-930,4051,8108,10815,12254
1128,2248326300,555,4051,8110,10815,12256
1129,2248327684,1809,4052,8110,10813,12250
1130,2248329068,2366,4051,8107,10808,12244
1131,2248330452,3066,4049,8103,10816,12247
1132,2248331856,3182,4051,8111,10814,12263
1133,2248333236,2333,4053,8114,10814,12262
1134,2248334616,1102,4053,8114,10812,12259
1135,2248335996,-44,4054,8115,10817,12266
1136,2248337376,-1433,4055,8115,10812,12261
1137,2248338756,-2561,4054,8113,10813,12259
1138,2248340140,-3282,4054,8117,10815,12275
1139,2248341524,-3121,4057,8123,10813,12278
1140,2248342908,-2495,4058,8123,10817,12275
1141,2248344292,-1393,4059,8123,10813,12270
1142,2248345676,-343,4057,8118,10813,12266
1143,2248347084,1162,4056,8116,10817,12257
1144,2248348464,2378,4053,8112,10815,12253
1145,2248349844,3118,4053,8113,10815,12258
1146,2248351224,3216,4052,8109,10814,12253
1147,2248352604,2755,4053,8111,10814,12258
1148,2248353984,1988,4052,8112,10815,12262
1149,2248355364,1015,4052,8111,10814,12251
1150,2248356748,-775,4051,8107,10814,12247
1151,2248358132,-2192,4050,8108,10813,12255
1152,2248359516,-2764,4052,8111,10814,12261
1153,2248360900,-3302,4053,8114,10812,12265
1154,2248362284,-3078,4054,8114,10814,12262
1155,2248363692,-1898,4055,8117,10810,12269
1156,2248365072,-924,4055,8119,10815,12270
1157,2248366452,772,4057,8122,10812,12277
1158,2248367828,1998,4058,8125,10815,12278
1159,2248369208,2830,4059,8125,10817,12279
1160,2248370588,3243,4059,8124,10815,12274
1161,2248371972,3139,4058,8122,10814,12269
1162,2248373356,2350,4057,8119,10818,12266
1163,2248374740,782,4055,8114,10816,12256
1164,2248376124,-373,4053,8113,10814,12257
1165,2248377508,-1412,4053,8113,10816,12260
1166,2248378892,-2544,4052,8111,10818,12255
1167,2248380296,-3019,4052,8110,10813,12251
1168,2248381676,-3248,4051,8106,10814,12247
1169,2248383056,-2714,4050,8108,10820,12254
1170,2248384436,-1626,4051,8110,10813,12257
1171,2248385816,-159,4052,8111,10816,12258
1172,2248387196,1140,4053,8114,10814,12263
1173,2248388580,2504,4053,8114,10815,12261
1174,2248389964,2884,4054,8117,10815,12267
1175,2248391348,3175,4054,8117,10816,12266
1176,2248392732,2938,4056,8119,10816,12273
1177,2248394116,2189,4057,8122,10815,12275
1178,2248395524,507,4059,8124,10815,12275
1179,2248396904,-1083,4058,8121,10815,12268
1180,2248398284,-2275,4056,8117,10813,12260
1181,2248399664,-3057,4054,8115,10815,12260
1182,2248401044,-3390,4053,8114,10813,12261
1183,2248402424,-2935,4052,8113,10817,12258
1184,2248403804,-2105,4052,8111,10815,12251
1185,2248405188,-571,4052,8109,10815,12252
1186,2248406572,551,4052,8110,10817,12255
1187,2248407956,1964,4051,8108,10813,12248
1188,2248409340,2747,4049,8104,10814,12245
1189,2248410724,3245,4050,8109,10814,12261
1190,2248412132,2841,4052,8113,10816,12258
1191,2248413512,2137,4052,8111,10812,12256
1192,2248414888,1265,4051,8111,10814,12259
1193,2248416268,-728,4053,8113,10813,12263
1194,2248417648,-1613,4054,8116,10818,12266
1195,2248419028,-2728,4055,8119,10815,12276
1196,2248420412,-3159,4058,8125,10814,12282
1197,2248421796,-2882,4059,8123,10815,12269
1198,2248423180,-2499,4058,8118,10810,12264
1199,2248424564,-1326,4056,8117,10814,12262
1200,2248425948,9,4053,8115,10814,12258
1201,2248427332,1161,4053,8113,10814,12258
1202,2248428736,2429,4052,8111,10816,12253
1203,2248430116,3058,4052,8112,10813,12254
1204,2248431496,3275,4052,8108,10814,12254
1205,2248432876,2674,4052,8110,10818,12255
1206,2248434256,1664,4050,8108,10813,12249
1207,2248435636,595,4051,8109,10811,12257
1208,2248437020,-917,4052,8113,10814,12266
1209,2248438404,-2286,4053,8117,10815,12269
1210,2248439788,-3035,4055,8117,10814,12263
1211,2248441172,-3368,4054,8114,10813,12260
1212,2248442556,-2923,4054,8116,10814,12262
1213,2248443964,-1809,4055,8118,10812,12269
1214,2248445344,-454,4057,8123,10813,12281
1215,2248446724,720,4058,8124,10812,12273
1216,2248448104,2079,4058,8124,10810,12274
1217,2248449484,2597,4057,8118,10815,12259
1218,2248450864,3195,4055,8115,10815,12261
1219,2248452244,2883,4053,8116,10807,12262
1220,2248453628,1848,4054,8113,10814,12259
1221,2248455012,982,4054,8113,10815,12260
1222,2248456396,-610,4054,8115,10813,12261
1223,2248457780,-1931,4052,8111,10810,12253
1224,2248459164,-2637,4051,8107,10815,12248
1225,2248460572,-3286,4051,8108,10814,12250
1226,2248461952,-2943,4050,8108,10812,12252
1227,2248463332,-2443,4052,8111,10815,12262
1228,2248464708,-1288,4053,8115,10814,12263
1229,2248466088,126,4054,8117,10810,12267
1230,2248467468,1544,4054,8114,10816,12255
1231,2248468852,2430,4054,8114,10815,12260
1232,2248470236,3000,4053,8113,10810,12262
1233,2248471620,3220,4055,8118,10812,12270
1234,2248473004,2489,4055,8119,10813,12271
1235,2248474388,1538,4056,8120,10817,12270
1236,2248475772,165,4054,8115,10816,12261
1237,2248477176,-1071,4055,8114,10815,12258
1238,2248478556,-2220,4052,8111,10810,12252
1239,2248479936,-3201,4052,8111,10813,12259
1240,2248481316,-3283,4052,8113,10815,12259
1241,2248482696,-2796,4053,8113,10815,12259
